utc_date,utc_time,deg_C
20050221,2100,15.8
20050221,2200,14.6
20050221,2300,13.0
20050222,0000,10.7
20050222,0100,10.9
20050222,0200,10.8
20050222,0300,10.4
20050222,0400,9.9
20050222,0500,9.4
20050222,0600,9.0
20050222,0700,8.7
20050222,0800,8.0
20050222,0900,7.1
20050222,1000,5.7
20050222,1100,6.0
20050222,1200,4.2
20050222,1300,3.9
20050222,1400,5.9
20050222,1500,8.4
20050222,1600,12.9
20050222,1700,16.4
20050222,1800,18.8
20050222,1900,19.7
20050222,2000,19.0
20050222,2100,17.9
20050222,2200,15.1
20050222,2300,11.9
20050223,0000,8.9
20050223,0100,6.9
20050223,0200,5.7
20050223,0300,6.1
20050223,0400,5.7
20050223,0500,5.2
20050223,0600,4.6
20050223,0700,4.1
20050223,0800,4.1
20050223,0900,3.8
20050223,1000,3.4
20050223,1100,2.9
20050223,1200,2.4
20050223,1300,2.3
20050223,1400,3.3
20050223,1500,6.7
20050223,1600,10.9
20050223,1700,14.9
20050223,1800,18.1
20050223,1900,19.5
20050223,2000,19.1
20050223,2100,17.1
20050223,2200,13.9
20050223,2300,11.2
20050224,0000,9.1
20050224,0100,8.0
20050224,0200,7.0
20050224,0300,6.7
20050224,0400,6.3
20050224,0500,5.8
20050224,0600,5.6
20050224,0700,5.4
20050224,0800,5.5
20050224,0900,5.6
20050224,1000,5.5
20050224,1100,5.5
20050224,1200,5.7
20050224,1300,5.2
20050224,1400,6.1
20050224,1500,8.9
20050224,1600,12.5
20050224,1700,11.9
20050224,1800,12.7
20050224,1900,12.8
20050224,2000,11.7
20050224,2100,9.0
20050224,2200,6.5
20050224,2300,5.0
20050225,0000,3.4
20050225,0100,2.8
20050225,0200,2.5
20050225,0300,2.3
20050225,0400,2.1
20050225,0500,1.8
20050225,0600,1.5
20050225,0700,1.0
20050225,0800,0.9
20050225,0900,0.7
20050225,1000,0.5
20050225,1100,0.4
20050225,1200,0.4
20050225,1300,0.5
20050225,1400,1.0
20050225,1500,1.9
20050225,1600,5.6
20050225,1700,11.4
20050225,1800,14.5
20050225,1900,15.1
20050225,2000,14.8
20050225,2100,13.5
20050225,2200,11.4
20050225,2300,7.8
20050226,0000,4.1
20050226,0100,1.8
20050226,0200,0.3
20050226,0300,-0.7
20050226,0400,-1.6
20050226,0500,-2.0
20050226,0600,-2.0
20050226,0700,-2.2
20050226,0800,-2.5
20050226,0900,-2.8
20050226,1000,-2.8
20050226,1100,-3.1
20050226,1200,-3.4
20050226,1300,-3.2
20050226,1400,-0.2
20050226,1500,2.8
20050226,1600,8.9
20050226,1700,13.6
20050226,1800,16.9
20050226,1900,18.9
20050226,2000,18.8
20050226,2100,17.5
20050226,2200,15.0
20050226,2300,11.4
20050227,0000,7.5
20050227,0100,4.6
20050227,0200,3.1
20050227,0300,1.9
20050227,0400,0.8
20050227,0500,0.3
20050227,0600,0.1
20050227,0700,-0.2
20050227,0800,0.0
20050227,0900,-0.2
20050227,1000,-1.0
20050227,1100,-1.3
20050227,1200,-0.9
20050227,1300,-0.5
20050227,1400,1.2
20050227,1500,4.6
20050227,1600,7.1
20050227,1700,8.8
20050227,1800,8.7
20050227,1900,7.9
20050227,2000,7.7
20050227,2100,7.3
20050227,2200,7.9
20050227,2300,6.7
20050228,0000,5.6
20050228,0100,5.2
20050228,0200,5.0
20050228,0300,4.6
20050228,0400,4.7
20050228,0500,4.3
20050228,0600,4.0
20050228,0700,3.8
20050228,0800,3.7
20050228,0900,3.7
20050228,1000,3.6
20050228,1100,3.6
20050228,1200,3.7
20050228,1300,3.7
20050228,1400,4.2
20050228,1500,4.9
20050228,1600,5.7
20050228,1700,6.2
20050228,1800,7.3
20050228,1900,7.4
20050228,2000,6.5
20050228,2100,5.8
20050228,2200,4.7
20050228,2300,3.5
20050301,0000,1.7
20050301,0100,0.3
20050301,0200,-1.0
20050301,0300,-1.4
20050301,0400,-1.3
20050301,0500,-1.5
20050301,0600,-2.6
20050301,0700,-3.0
20050301,0800,-3.0
20050301,0900,-2.4
20050301,1000,-3.3
20050301,1100,-4.4
20050301,1200,-4.6
20050301,1300,-5.4
20050301,1400,-5.8
20050301,1500,-5.8
20050301,1600,-4.1
20050301,1700,-2.7
20050301,1800,-1.1
20050301,1900,0.2
20050301,2000,0.3
20050301,2100,0.5
20050301,2200,-0.4
20050301,2300,-1.7
20050302,0000,-2.5
20050302,0100,-3.3
20050302,0200,-4.5
20050302,0300,-4.8
20050302,0400,-4.5
20050302,0500,-4.3
20050302,0600,-4.9
20050302,0700,-5.7
20050302,0800,-5.6
20050302,0900,-6.8
20050302,1000,-7.6
20050302,1100,-8.1
20050302,1200,-8.7
20050302,1300,-8.4
20050302,1400,-3.7
20050302,1500,-1.8
20050302,1600,-0.3
20050302,1700,1.9
20050302,1800,5.6
20050302,1900,8.3
20050302,2000,9.6
20050302,2100,8.5
20050302,2200,6.3
20050302,2300,3.8
20050303,0000,0.6
20050303,0100,-1.0
20050303,0200,-1.6
20050303,0300,-1.6
20050303,0400,-1.8
20050303,0500,-2.0
20050303,0600,-2.5
20050303,0700,-2.9
20050303,0800,-3.1
20050303,0900,-3.8
20050303,1000,-4.3
20050303,1100,-4.9
20050303,1200,-5.2
20050303,1300,-4.6
20050303,1400,-0.3
20050303,1500,1.9
20050303,1600,5.1
20050303,1700,9.9
20050303,1800,12.8
20050303,1900,13.7
20050303,2000,14.1
20050303,2100,13.1
20050303,2200,10.8
20050303,2300,8.0
20050304,0000,4.1
20050304,0100,1.2
20050304,0200,-0.5
20050304,0300,-1.4
20050304,0400,-1.8
20050304,0500,-2.0
20050304,0600,-2.4
20050304,0700,-2.8
20050304,0800,-3.0
20050304,0900,-3.3
20050304,1000,-3.5
20050304,1100,-3.7
20050304,1200,-3.8
20050304,1300,-3.0
20050304,1400,0.5
20050304,1500,3.7
20050304,1600,9.3
20050304,1700,10.7
20050304,1800,8.4
20050304,1900,11.0
20050304,2000,13.8
20050304,2100,13.4
20050304,2200,11.9
20050304,2300,9.0
20050305,0000,6.8
20050305,0100,6.1
20050305,0200,5.0
20050305,0300,5.4
20050305,0400,5.1
20050305,0500,5.5
20050305,0600,5.4
20050305,0700,6.4
20050305,0800,6.4
20050305,0900,5.6
20050305,1000,4.7
20050305,1100,4.9
20050305,1200,5.4
20050305,1300,5.4
20050305,1400,7.2
20050305,1500,9.4
20050305,1600,11.3
20050305,1700,13.0
20050305,1800,13.6
20050305,1900,12.6
20050305,2000,10.8
20050305,2100,10.3
20050305,2200,7.5
20050305,2300,6.0
20050306,0000,5.1
20050306,0100,3.2
20050306,0200,1.2
20050306,0300,0.3
20050306,0400,-0.6
20050306,0500,-1.5
20050306,0600,-2.1
20050306,0700,-2.4
20050306,0800,-2.8
20050306,0900,-3.2
20050306,1000,-3.6
20050306,1100,-3.8
20050306,1200,-4.1
20050306,1300,-3.6
20050306,1400,0.2
20050306,1500,5.3
20050306,1600,11.3
20050306,1700,15.1
20050306,1800,16.7
20050306,1900,17.3
20050306,2000,18.3
20050306,2100,17.4
20050306,2200,15.0
20050306,2300,11.4
20050307,0000,7.1
20050307,0100,3.8
20050307,0200,2.3
20050307,0300,1.4
20050307,0400,1.3
20050307,0500,1.8
20050307,0600,0.8
20050307,0700,0.1
20050307,0800,0.1
20050307,0900,0.7
20050307,1000,0.9
20050307,1100,0.7
20050307,1200,0.5
20050307,1300,2.3
20050307,1400,5.5
20050307,1500,7.7
20050307,1600,13.3
20050307,1700,15.7
20050307,1800,14.6
20050307,1900,11.8
20050307,2000,10.2
20050307,2100,9.6
20050307,2200,8.9
20050307,2300,8.9
20050308,0000,8.9
20050308,0100,9.0
20050308,0200,9.2
20050308,0300,9.5
20050308,0400,9.3
20050308,0500,8.0
20050308,0600,6.9
20050308,0700,5.1
20050308,0800,2.9
20050308,0900,0.6
20050308,1000,0.6
20050308,1100,0.3
20050308,1200,0.0
20050308,1300,-1.0
20050308,1400,-1.9
20050308,1500,-1.4
20050308,1600,-0.3
20050308,1700,2.4
20050308,1800,6.6
20050308,1900,6.5
20050308,2000,4.9
20050308,2100,3.3
20050308,2200,3.0
20050308,2300,2.1
20050309,0000,0.4
20050309,0100,-1.1
20050309,0200,-1.4
20050309,0300,-1.8
20050309,0400,-2.3
20050309,0500,-2.8
20050309,0600,-3.4
20050309,0700,-4.1
20050309,0800,-4.8
20050309,0900,-5.4
20050309,1000,-5.6
20050309,1100,-5.9
20050309,1200,-6.4
20050309,1300,-5.3
20050309,1400,-0.8
20050309,1500,1.8
20050309,1600,4.3
20050309,1700,5.8
20050309,1800,9.7
20050309,1900,11.0
20050309,2000,9.8
20050309,2100,9.5
20050309,2200,8.5
20050309,2300,5.2
20050310,0000,3.3
20050310,0100,2.4
20050310,0200,1.5
20050310,0300,0.7
20050310,0400,0.8
20050310,0500,0.7
20050310,0600,0.0
20050310,0700,-0.7
20050310,0800,-1.3
20050310,0900,-1.6
20050310,1000,-2.1
20050310,1100,-2.6
20050310,1200,-3.4
20050310,1300,-2.9
20050310,1400,0.2
20050310,1500,2.5
20050310,1600,6.8
20050310,1700,10.9
20050310,1800,12.0
20050310,1900,12.5
20050310,2000,9.0
20050310,2100,9.3
20050310,2200,9.0
20050310,2300,6.3
20050311,0000,4.5
20050311,0100,3.3
20050311,0200,3.0
20050311,0300,2.4
20050311,0400,1.2
20050311,0500,0.9
20050311,0600,0.9
20050311,0700,2.7
20050311,0800,2.3
20050311,0900,2.6
20050311,1000,1.6
20050311,1100,1.6
20050311,1200,2.1
20050311,1300,2.4
20050311,1400,4.0
20050311,1500,4.4
20050311,1600,4.2
20050311,1700,5.8
20050311,1800,4.7
20050311,1900,3.5
20050311,2000,1.5
20050311,2100,2.4
20050311,2200,2.5
20050311,2300,1.2
20050312,0000,-0.6
20050312,0100,-1.1
20050312,0200,-1.3
20050312,0300,-1.5
20050312,0400,-1.7
20050312,0500,-1.2
20050312,0600,-0.3
20050312,0700,-0.3
20050312,0800,0.0
20050312,0900,0.6
20050312,1000,1.3
20050312,1100,1.4
20050312,1200,0.7
20050312,1300,1.3
20050312,1400,4.6
20050312,1500,8.7
20050312,1600,11.7
20050312,1700,14.6
20050312,1800,17.3
20050312,1900,19.2
20050312,2000,20.3
20050312,2100,19.7
20050312,2200,18.3
20050312,2300,15.2
20050313,0000,11.6
20050313,0100,9.5
20050313,0200,8.7
20050313,0300,9.4
20050313,0400,9.8
20050313,0500,9.6
20050313,0600,9.0
20050313,0700,8.4
20050313,0800,7.8
20050313,0900,5.1
20050313,1000,2.7
20050313,1100,2.0
20050313,1200,1.2
20050313,1300,2.2
20050313,1400,8.1
20050313,1500,14.2
20050313,1600,18.8
20050313,1700,21.3
20050313,1800,22.5
20050313,1900,23.3
20050313,2000,21.7
20050313,2100,16.5
20050313,2200,13.3
20050313,2300,10.4
20050314,0000,8.3
20050314,0100,7.3
20050314,0200,6.2
20050314,0300,4.5
20050314,0400,4.0
20050314,0500,3.6
20050314,0600,3.0
20050314,0700,2.9
20050314,0800,2.8
20050314,0900,2.0
20050314,1000,0.5
20050314,1100,-1.4
20050314,1200,-1.7
20050314,1300,-1.0
20050314,1400,0.8
20050314,1500,2.3
20050314,1600,4.7
20050314,1700,7.3
20050314,1800,13.5
20050314,1900,17.1
20050314,2000,17.0
20050314,2100,16.1
20050314,2200,14.0
20050314,2300,10.2
20050315,0000,5.5
20050315,0100,2.2
20050315,0200,0.7
20050315,0300,-0.8
20050315,0400,-1.7
20050315,0500,-2.0
20050315,0600,-2.5
20050315,0700,-2.3
20050315,0800,-2.7
20050315,0900,-2.8
20050315,1000,-3.1
20050315,1100,-3.3
20050315,1200,-2.8
20050315,1300,-1.4
20050315,1400,0.8
20050315,1500,3.7
20050315,1600,7.6
20050315,1700,8.2
20050315,1800,13.0
20050315,1900,16.0
20050315,2000,15.9
20050315,2100,14.2
20050315,2200,9.2
20050315,2300,7.0
20050316,0000,5.7
20050316,0100,4.4
20050316,0200,2.9
20050316,0300,2.6
20050316,0400,2.4
20050316,0500,2.1
20050316,0600,1.6
20050316,0700,1.4
20050316,0800,1.2
20050316,0900,1.1
20050316,1000,1.1
20050316,1100,0.9
20050316,1200,0.9
20050316,1300,0.9
20050316,1400,1.3
20050316,1500,1.7
20050316,1600,1.9
20050316,1700,2.1
20050316,1800,2.5
20050316,1900,2.3
20050316,2000,2.6
20050316,2100,2.7
20050316,2200,2.3
20050316,2300,1.8
20050317,0000,1.4
20050317,0100,1.1
20050317,0200,1.1
20050317,0300,1.1
20050317,0400,1.0
20050317,0500,0.9
20050317,0600,0.4
20050317,0700,-0.1
20050317,0800,-0.8
20050317,0900,-1.2
20050317,1000,-1.7
20050317,1100,-2.1
20050317,1200,-2.2
20050317,1300,-1.9
20050317,1400,-1.1
20050317,1500,-0.1
20050317,1600,0.2
20050317,1700,1.8
20050317,1800,5.1
20050317,1900,9.2
20050317,2000,9.5
20050317,2100,8.0
20050317,2200,9.4
20050317,2300,6.8
20050318,0000,3.9
20050318,0100,1.5
20050318,0200,0.0
20050318,0300,-0.9
20050318,0400,-1.3
20050318,0500,-1.6
20050318,0600,-2.0
20050318,0700,-2.4
20050318,0800,-2.6
20050318,0900,-3.0
20050318,1000,-3.3
20050318,1100,-3.5
20050318,1200,-3.7
20050318,1300,-1.6
20050318,1400,1.2
20050318,1500,4.6
20050318,1600,11.0
20050318,1700,13.6
20050318,1800,14.9
20050318,1900,15.9
20050318,2000,16.0
20050318,2100,14.9
20050318,2200,12.9
20050318,2300,10.1
20050319,0000,6.4
20050319,0100,3.7
20050319,0200,2.4
20050319,0300,1.6
20050319,0400,1.1
20050319,0500,1.0
20050319,0600,0.4
20050319,0700,0.0
20050319,0800,-0.5
20050319,0900,-0.8
20050319,1000,-1.0
20050319,1100,-1.0
20050319,1200,-0.3
20050319,1300,0.9
20050319,1400,3.8
20050319,1500,6.7
20050319,1600,7.5
20050319,1700,8.9
20050319,1800,9.0
20050319,1900,13.2
20050319,2000,12.9
20050319,2100,11.5
20050319,2200,9.5
20050319,2300,8.7
20050320,0000,8.0
20050320,0100,7.5
20050320,0200,7.4
20050320,0300,6.2
20050320,0400,6.4
20050320,0500,6.8
20050320,0600,6.7
20050320,0700,6.7
20050320,0800,6.4
20050320,0900,5.4
20050320,1000,4.8
20050320,1100,3.2
20050320,1200,2.4
20050320,1300,3.2
20050320,1400,7.2
20050320,1500,11.3
20050320,1600,15.0
20050320,1700,17.2
20050320,1800,18.1
20050320,1900,20.0
20050320,2000,19.8
20050320,2100,18.4
20050320,2200,16.4
20050320,2300,12.4
20050321,0000,8.7
20050321,0100,5.0
20050321,0200,3.2
20050321,0300,2.4
20050321,0400,2.0
20050321,0500,2.3
20050321,0600,1.6
20050321,0700,1.1
20050321,0800,1.1
20050321,0900,0.8
20050321,1000,-0.4
20050321,1100,-0.4
20050321,1200,0.0
20050321,1300,2.3
20050321,1400,4.7
20050321,1500,12.1
20050321,1600,15.1
20050321,1700,21.4
20050321,1800,24.7
20050321,1900,25.8
20050321,2000,25.6
20050321,2100,24.8
20050321,2200,21.4
20050321,2300,16.4
20050322,0000,11.7
20050322,0100,9.1
20050322,0200,7.7
20050322,0300,6.1
20050322,0400,5.4
20050322,0500,4.9
20050322,0600,4.9
20050322,0700,4.8
20050322,0800,4.2
20050322,0900,3.4
20050322,1000,3.8
20050322,1100,4.5
20050322,1200,4.3
20050322,1300,5.7
20050322,1400,9.5
20050322,1500,11.3
20050322,1600,13.3
20050322,1700,15.6
20050322,1800,17.8
20050322,1900,16.2
20050322,2000,12.7
20050322,2100,11.5
20050322,2200,11.6
20050322,2300,11.5
20050323,0000,11.2
20050323,0100,10.6
20050323,0200,11.0
20050323,0300,11.1
20050323,0400,11.2
20050323,0500,11.2
20050323,0600,11.5
20050323,0700,11.2
20050323,0800,10.7
20050323,0900,9.9
20050323,1000,9.4
20050323,1100,7.3
20050323,1200,7.7
20050323,1300,9.7
20050323,1400,11.3
20050323,1500,12.3
20050323,1600,15.3
20050323,1700,13.1
20050323,1800,11.4
20050323,1900,11.1
20050323,2000,13.0
20050323,2100,11.9
20050323,2200,9.9
20050323,2300,9.1
20050324,0000,8.1
20050324,0100,7.3
20050324,0200,6.8
20050324,0300,6.4
20050324,0400,6.2
20050324,0500,5.8
20050324,0600,5.6
20050324,0700,5.5
20050324,0800,5.4
20050324,0900,4.9
20050324,1000,3.4
20050324,1100,4.8
20050324,1200,5.0
20050324,1300,5.2
20050324,1400,5.8
20050324,1500,6.8
20050324,1600,7.5
20050324,1700,8.3
20050324,1800,9.0
20050324,1900,9.9
20050324,2000,10.8
20050324,2100,13.0
20050324,2200,13.2
20050324,2300,12.2
20050325,0000,8.5
20050325,0100,5.8
20050325,0200,5.1
20050325,0300,4.4
20050325,0400,3.5
20050325,0500,2.9
20050325,0600,2.8
20050325,0700,4.4
20050325,0800,5.0
20050325,0900,5.6
20050325,1000,5.9
20050325,1100,6.1
20050325,1200,6.4
20050325,1300,6.7
20050325,1400,8.4
20050325,1500,11.4
20050325,1600,17.2
20050325,1700,20.9
20050325,1800,23.5
20050325,1900,25.6
20050325,2000,24.8
20050325,2100,22.2
20050325,2200,20.5
20050325,2300,18.3
20050326,0000,15.3
20050326,0100,11.6
20050326,0200,9.4
20050326,0300,8.0
20050326,0400,7.3
20050326,0500,6.6
20050326,0600,5.7
20050326,0700,5.2
20050326,0800,5.4
20050326,0900,5.7
20050326,1000,5.3
20050326,1100,6.3
20050326,1200,6.2
20050326,1300,7.7
20050326,1400,12.7
20050326,1500,17.2
20050326,1600,20.8
20050326,1700,24.6
20050326,1800,27.7
20050326,1900,29.7
20050326,2000,29.7
20050326,2100,28.2
20050326,2200,25.9
20050326,2300,21.4
20050327,0000,16.3
20050327,0100,12.9
20050327,0200,11.9
20050327,0300,11.8
20050327,0400,11.7
20050327,0500,11.8
20050327,0600,11.5
20050327,0700,11.0
20050327,0800,10.3
20050327,0900,10.0
20050327,1000,10.9
20050327,1100,11.3
20050327,1200,11.6
20050327,1300,12.2
20050327,1400,15.5
20050327,1500,17.9
20050327,1600,17.6
20050327,1700,18.3
20050327,1800,19.5
20050327,1900,22.5
20050327,2000,23.1
20050327,2100,25.4
20050327,2200,20.4
20050327,2300,17.4
20050328,0000,13.5
20050328,0100,14.2
20050328,0200,13.6
20050328,0300,13.5
20050328,0400,13.4
20050328,0500,12.0
20050328,0600,10.9
20050328,0700,9.6
20050328,0800,8.9
20050328,0900,8.6
20050328,1000,8.4
20050328,1100,7.8
20050328,1200,7.6
20050328,1300,7.1
20050328,1400,6.7
20050328,1500,7.2
20050328,1600,7.5
20050328,1700,6.8
20050328,1800,6.8
20050328,1900,7.3
20050328,2000,6.8
20050328,2100,6.5
20050328,2200,6.0
20050328,2300,5.5
20050329,0000,5.4
20050329,0100,6.0
20050329,0200,6.5
20050329,0300,5.6
20050329,0400,4.6
20050329,0500,4.2
20050329,0600,3.8
20050329,0700,3.3
20050329,0800,2.2
20050329,0900,1.2
20050329,1000,1.0
20050329,1100,0.4
20050329,1200,0.5
20050329,1300,3.1
20050329,1400,9.5
20050329,1500,14.5
20050329,1600,19.0
20050329,1700,21.4
20050329,1800,24.0
20050329,1900,25.4
20050329,2000,25.2
20050329,2100,24.9
20050329,2200,22.5
20050329,2300,19.7
20050330,0000,15.6
20050330,0100,11.7
20050330,0200,10.0
20050330,0300,8.6
20050330,0400,7.5
20050330,0500,6.8
20050330,0600,6.4
20050330,0700,6.8
20050330,0800,6.6
20050330,0900,5.7
20050330,1000,5.6
20050330,1100,5.3
20050330,1200,4.5
20050330,1300,6.8
20050330,1400,12.8
20050330,1500,14.6
20050330,1600,18.6
20050330,1700,20.7
20050330,1800,22.5
20050330,1900,23.3
20050330,2000,23.7
20050330,2100,23.6
20050330,2200,21.6
20050330,2300,19.0
20050331,0000,15.8
20050331,0100,13.7
20050331,0200,13.0
20050331,0300,12.7
20050331,0400,12.5
20050331,0500,12.7
20050331,0600,13.7
20050331,0700,14.4
20050331,0800,13.7
20050331,0900,13.6
20050331,1000,13.2
20050331,1100,13.3
20050331,1200,13.4
20050331,1300,13.4
20050331,1400,14.6
20050331,1500,15.8
20050331,1600,16.8
20050331,1700,18.5
20050331,1800,20.1
20050331,1900,22.0
20050331,2000,23.8
20050331,2100,23.2
20050331,2200,21.9
20050331,2300,19.4
20050401,0000,15.5
20050401,0100,11.5
20050401,0200,9.6
20050401,0300,8.8
20050401,0400,7.9
20050401,0500,7.6
20050401,0600,7.6
20050401,0700,7.4
20050401,0800,7.4
20050401,0900,7.4
20050401,1000,7.7
20050401,1100,8.3
20050401,1200,9.1
20050401,1300,9.5
20050401,1400,9.9
20050401,1500,11.1
20050401,1600,12.3
20050401,1700,12.1
20050401,1800,13.5
20050401,1900,16.7
20050401,2000,15.8
20050401,2100,15.1
20050401,2200,15.1
20050401,2300,10.0
20050402,0000,9.0
20050402,0100,8.9
20050402,0200,7.7
20050402,0300,6.9
20050402,0400,6.4
20050402,0500,6.0
20050402,0600,5.6
20050402,0700,5.4
20050402,0800,5.3
20050402,0900,5.1
20050402,1000,3.9
20050402,1100,3.3
20050402,1200,2.7
20050402,1300,2.6
20050402,1400,2.5
20050402,1500,2.4
20050402,1600,3.1
20050402,1700,4.8
20050402,1800,5.0
20050402,1900,4.7
20050402,2000,4.9
20050402,2100,5.6
20050402,2200,6.5
20050402,2300,6.3
20050403,0000,5.1
20050403,0100,3.9
20050403,0200,3.5
20050403,0300,3.1
20050403,0400,2.8
20050403,0500,2.6
20050403,0600,2.3
20050403,0700,1.9
20050403,0800,1.4
20050403,0900,1.0
20050403,1000,0.7
20050403,1100,0.4
20050403,1200,0.1
20050403,1300,3.0
20050403,1400,7.5
20050403,1500,11.4
20050403,1600,14.4
20050403,1700,15.7
20050403,1800,17.8
20050403,1900,18.5
20050403,2000,18.6
20050403,2100,17.3
20050403,2200,16.0
20050403,2300,13.5
20050404,0000,10.6
20050404,0100,8.1
20050404,0200,6.2
20050404,0300,4.9
20050404,0400,4.0
20050404,0500,3.2
20050404,0600,2.7
20050404,0700,2.3
20050404,0800,2.0
20050404,0900,1.8
20050404,1000,1.6
20050404,1100,1.4
20050404,1200,1.4
20050404,1300,5.3
20050404,1400,11.4
20050404,1500,15.1
20050404,1600,17.1
20050404,1700,19.4
20050404,1800,20.6
20050404,1900,21.9
20050404,2000,22.9
20050404,2100,22.5
20050404,2200,20.9
20050404,2300,18.4
20050405,0000,15.4
20050405,0100,11.8
20050405,0200,9.5
20050405,0300,7.9
20050405,0400,7.0
20050405,0500,6.3
20050405,0600,5.4
20050405,0700,4.9
20050405,0800,4.6
20050405,0900,4.7
20050405,1000,4.9
20050405,1100,5.3
20050405,1200,5.5
20050405,1300,8.0
20050405,1400,12.4
20050405,1500,16.1
20050405,1600,19.4
20050405,1700,20.7
20050405,1800,21.9
20050405,1900,24.2
20050405,2000,24.0
20050405,2100,23.7
20050405,2200,21.1
20050405,2300,19.4
20050406,0000,16.0
20050406,0100,12.5
20050406,0200,12.0
20050406,0300,10.5
20050406,0400,9.9
20050406,0500,9.7
20050406,0600,9.0
20050406,0700,9.5
20050406,0800,9.5
20050406,0900,8.5
20050406,1000,8.2
20050406,1100,7.6
20050406,1200,7.7
20050406,1300,9.7
20050406,1400,13.2
20050406,1500,16.5
20050406,1600,18.8
20050406,1700,21.5
20050406,1800,21.4
20050406,1900,22.6
20050406,2000,21.9
20050406,2100,20.2
20050406,2200,18.8
20050406,2300,17.9
20050407,0000,16.7
20050407,0100,15.2
20050407,0200,13.6
20050407,0300,13.1
20050407,0400,13.1
20050407,0500,13.0
20050407,0600,13.0
20050407,0700,13.0
20050407,0800,13.0
20050407,0900,12.9
20050407,1000,12.8
20050407,1100,12.6
20050407,1200,12.4
20050407,1300,13.2
20050407,1400,13.5
20050407,1500,13.9
20050407,1600,15.4
20050407,1700,17.5
20050407,1800,18.3
20050407,1900,16.2
20050407,2000,15.3
20050407,2100,16.3
20050407,2200,15.3
20050407,2300,14.5
20050408,0000,13.5
20050408,0100,12.7
20050408,0200,12.2
20050408,0300,11.8
20050408,0400,11.9
20050408,0500,12.0
20050408,0600,12.1
20050408,0700,12.0
20050408,0800,12.0
20050408,0900,12.3
20050408,1000,12.4
20050408,1100,12.5
20050408,1200,12.6
20050408,1300,12.8
20050408,1400,13.2
20050408,1500,13.8
20050408,1600,14.8
20050408,1700,18.4
20050408,1800,21.3
20050408,1900,21.8
20050408,2000,22.9
20050408,2100,20.0
20050408,2200,19.1
20050408,2300,18.2
20050409,0000,15.7
20050409,0100,13.4
20050409,0200,12.6
20050409,0300,11.7
20050409,0400,11.0
20050409,0500,10.3
20050409,0600,9.9
20050409,0700,9.5
20050409,0800,9.0
20050409,0900,8.6
20050409,1000,8.0
20050409,1100,7.5
20050409,1200,7.1
20050409,1300,10.6
20050409,1400,15.3
20050409,1500,19.7
20050409,1600,24.1
20050409,1700,27.4
20050409,1800,29.4
20050409,1900,26.9
20050409,2000,28.2
20050409,2100,24.9
20050409,2200,22.6
20050409,2300,21.0
20050410,0000,18.9
20050410,0100,17.6
20050410,0200,16.0
20050410,0300,13.8
20050410,0400,12.8
20050410,0500,12.1
20050410,0600,11.7
20050410,0700,11.4
20050410,0800,11.4
20050410,0900,11.2
20050410,1000,10.4
20050410,1100,9.8
20050410,1200,9.5
20050410,1300,12.7
20050410,1400,17.1
20050410,1500,20.4
20050410,1600,23.8
20050410,1700,26.7
20050410,1800,27.7
20050410,1900,26.9
20050410,2000,28.3
20050410,2100,27.2
20050410,2200,23.0
20050410,2300,21.0
20050411,0000,18.7
20050411,0100,15.8
20050411,0200,14.6
20050411,0300,13.3
20050411,0400,12.3
20050411,0500,12.6
20050411,0600,12.4
20050411,0700,12.0
20050411,0800,11.8
20050411,0900,11.5
20050411,1000,11.5
20050411,1100,11.2
20050411,1200,11.5
20050411,1300,14.6
20050411,1400,19.8
20050411,1500,22.8
20050411,1600,23.1
20050411,1700,23.5
20050411,1800,22.8
20050411,1900,22.6
20050411,2000,24.0
20050411,2100,21.8
20050411,2200,20.2
20050411,2300,18.9
20050412,0000,17.6
20050412,0100,16.9
20050412,0200,16.0
20050412,0300,15.1
20050412,0400,15.1
20050412,0500,14.5
20050412,0600,14.3
20050412,0700,13.8
20050412,0800,13.9
20050412,0900,13.7
20050412,1000,13.7
